"drug1_id","drug2_id","condition_id"
"DB05239","DB12318","D001943"
"DB11800","DB11870","D021441"
"DB08912","DB14765","D013964"
"DB11800","DB11958","D016889"
"DB08899","DB12561","D002294"
"DB06616","DB12561","D000077195"
"DB06616","DB12561","D013964"
"DB06616","DB12561","D006528"
"DB06616","DB12561","D002292"
"DB06616","DB12561","D004938"
"DB06616","DB12561","D011471"
"DB06616","DB12561","D010051"
"DB12001","DB12588","D002289"
"DB06616","DB12561","D016889"
"DB12001","DB14935","D001749"
"DB12130","DB14935","D002294"
"DB12130","DB12359","D004938"
"DB12130","DB11794","D006528"
"DB00619","DB14935","D002294"
"DB12130","DB11743","D008545"
"DB06616","DB12561","D000077192"
"DB12130","DB12359","D016889"
"DB12130","DB11794","D015179"
"DB08865","DB11794","D015179"
"DB11800","DB11958","D004938"
"DB12130","DB14935","D000077195"
"DB00619","DB14935","D001749"
"DB12130","DB14935","D016889"
"DB12001","DB15157","D018268"
"DB12130","DB14935","D001943"
"DB12001","DB11794","D000077195"
"DB12001","DB14935","D016889"
"DB12001","DB14935","D000077192"
"DB12001","DB14935","D000077195"
"DB12001","DB15189","D010051"
"DB12001","DB12588","D004938"
"DB12001","DB11794","D006528"
"DB12001","DB11794","D002292"
"DB11800","DB11958","D002292"
"DB11800","DB11958","D000077192"
"DB11800","DB12504","D000077192"
"DB05015","DB12359","D016889"
"DB05015","DB12359","D004938"
"DB12130","DB14935","D018268"
"DB04868","DB11870","D001943"
"DB08916","DB15157","D005910"
"DB05015","DB14935","D000077192"
"DB04868","DB11870","D010051"
"DB04868","DB11870","D000077195"
"DB04868","DB11870","D001749"
"DB04868","DB06309","D005910"
"DB11967","DB11899","D005909"
"DB05015","DB11794","D002292"
"DB04868","DB14935","D000077195"
"DB04868","DB11794","D001749"
"DB12001","DB12561","D012509"
"DB04868","DB11870","D002289"
"DB04868","DB11870","D021441"
"DB15133","DB12561","D005910"
"DB04868","DB11870","D016889"
"DB11800","DB12504","D001749"
"DB11800","DB11958","D010051"
"DB04868","DB11794","D006528"
"DB08912","DB11899","D008545"
"DB05015","DB14935","D000077195"
"DB04868","DB11870","D001943"
"DB04868","DB11870","D008654"
"DB04868","DB11870","D002294"
"DB04868","DB11870","D018281"
"DB04868","DB11870","C536905"
"DB04868","DB11870","D015179"
"DB04868","DB11870","D010673"
"DB05015","DB14935","D002289"
"DB04868","DB11870","D004938"
"DB05015","DB11794","D010051"
"DB04868","DB11870","D006528"
"DB04868","DB11870","D002292"
"DB05015","DB14935","D016889"
"DB11901","DB14935","D016889"
"DB11901","DB11870","D001943"
"DB11901","DB14935","D005910"
"DB15133","DB14935","D004938"
"DB15133","DB15189","D008545"
"DB15133","DB14935","D001943"
"DB15133","DB14935","D000077195"
"DB04868","DB14935","D001749"
"DB04868","DB12021","D000077192"
"DB15133","DB14935","D016889"
"DB15133","DB14935","D001749"
"DB15133","DB11794","D004938"
"DB04868","DB14935","D002294"
"DB00398","DB12325","D000077195"
"DB01254","DB11925","D008545"
"DB11901","DB12962","D004938"
"DB11901","DB11778","D003110"
"DB11901","DB12494","D001749"
"DB11901","DB11845","D016889"
"DB11901","DB14765","D000077192"
"DB11901","DB12962","D003110"
"DB11901","DB11778","D002294"
"DB11901","DB11778","D008545"
"DB11901","DB11870","D011471"
"DB11800","DB11958","D000077195"
"DB15133","DB14935","D000077192"
"DB15133","DB11794","D000077192"
"DB04868","DB14935","D021441"
"DB15133","DB14935","D002289"
"DB04868","DB11870","D018190"
"DB12147","DB12561","D005909"
"DB04868","DB12021","D001749"
"DB12147","DB14935","D001943"
"DB14723","DB14935","D003110"
"DB14723","DB14935","D000077195"
"DB14723","DB12561","D005910"
"DB14723","DB12561","D005909"
"DB04868","DB14935","D004938"
"DB04868","DB14935","D016889"
"DB04868","DB14935","D001943"
"DB11967","DB11870","D000077192"
"DB11967","DB12802","D001943"
"DB04868","DB06309","D001943"
"DB11967","DB11743","D013964"
"DB05015","DB14935","D001749"
"DB14723","DB14935","D001943"
"DB04868","DB14935","D002289"
"DB04868","DB15189","D002289"
"DB04868","DB12588","D000077192"
"DB04868","DB12588","D001943"
"DB11967","DB11870","D002289"
"DB12147","DB12021","D000077195"
"DB11967","DB11870","D001943"
"DB04868","DB12021","D016889"
"DB04868","DB14935","D000077192"
"DB15133","DB12561","D005909"
"DB04868","DB11870","D000077192"
"DB12147","DB12561","D005910"
"DB11967","DB14935","D010051"
"DB00619","DB11794","D006528"
"DB08908","DB11925","D002289"
"DB12130","DB11925","D000077192"
"DB11942","DB11925","D004938"
"DB08877","DB12318","D016889"
"DB08877","DB14935","D001943"
"DB08877","DB14935","D016889"
"DB08877","DB11794","D006528"
"DB04868","DB12854","D001943"
"DB04868","DB12854","D001749"
"DB04868","DB12854","D004938"
"DB12483","DB15393","D001943"
"DB08877","DB15393","D002292"
"DB08877","DB11743","D002294"
"DB14723","DB14935","D000077192"
"DB11800","DB15393","D001749"
"DB05015","DB12854","D001749"
"DB04868","DB12854","D000077192"
"DB11800","DB15393","D018268"
"DB11800","DB15393","D005910"
"DB14723","DB14935","D021441"
"DB14723","DB14935","D002289"
"DB11800","DB15393","D021441"
"DB11800","DB15393","D011471"
"DB01590","DB11958","D002292"
"DB08877","DB14935","D001943"
"DB11800","DB15393","D002292"
"DB08877","DB14935","D002294"
"DB05015","DB12854","D004938"
"DB11730","DB11794","D000077195"
"DB11730","DB15266","D001943"
"DB11730","DB12854","D001943"
"DB11730","DB12561","D004938"
"DB08877","DB14935","D000077195"
"DB05015","DB14935","D004938"
"DB08877","DB14935","D001749"
"DB11730","DB14935","D001749"
"DB08877","DB14935","D016889"
"DB01590","DB14935","D001749"
"DB01590","DB12962","D001749"
"DB08877","DB14935","D004938"
"DB01590","DB14935","D002289"
"DB11730","DB12854","D001749"
"DB11730","DB11870","D004938"
"DB11730","DB14935","D011471"
"DB08877","DB15266","D018190"
"DB11730","DB12561","D002289"
"DB11730","DB12854","D004938"
"DB11730","DB14935","D002289"
"DB11730","DB11794","D006528"
"DB11730","DB14935","D000077192"
"DB01590","DB11794","D009373"
"DB08877","DB14935","D002289"
"DB11800","DB15393","D000077192"
"DB11800","DB15393","D001943"
"DB08912","DB11925","D004938"
"DB11652","DB12183","D002294"
"DB01590","DB11794","D002292"
"DB11652","DB14935","D000077192"
"DB11652","DB14935","D003110"
"DB11652","DB14935","D001943"
"DB11652","DB14935","D016889"
"DB01590","DB15157","D010051"
"DB11652","DB12183","D004938"
"DB11652","DB14935","D002294"
"DB11652","DB14935","D001749"
"DB08908","DB11925","D000077192"
"DB00619","DB11925","D004938"
"DB11652","DB14935","D010051"
"DB00398","DB11925","D000077192"
"DB01590","DB12325","D001749"
"DB01590","DB11794","D006528"
"DB08899","DB11925","D006528"
"DB08908","DB11925","D004938"
"DB11942","DB11925","D016889"
"DB09073","DB11925","D000077195"
"DB08912","DB11925","D002289"
"DB11730","DB11925","D000077195"
"DB12001","DB11925","D004938"
"DB14723","DB11925","D002294"
"DB06616","DB12561","D005910"
"DB01590","DB12494","D001749"
"DB06616","DB12561","D004938"
"DB06616","DB12561","D016889"
"DB11730","DB11925","D004938"
"DB09073","DB11925","D002289"
"DB05015","DB12854","D008545"
"DB11652","DB14935","D004938"
"DB06616","DB12561","D013964"
"DB06616","DB12561","D018268"
"DB11730","DB11925","D001749"
"DB06616","DB12561","D011471"
"DB06616","DB12561","D000077195"
"DB00619","DB11925","D008545"
"DB00619","DB11925","D006528"
"DB00398","DB11925","D001749"
"DB11652","DB14935","D021441"
"DB08877","DB12561","D004938"
"DB08899","DB11845","D016889"
"DB12147","DB14935","D002289"
"DB05015","DB11845","D001943"
"DB08899","DB11845","D001943"
"DB08899","DB11845","D005909"
"DB12147","DB14935","D010051"
"DB12147","DB11899","D002289"
"DB12147","DB14935","D001749"
"DB08899","DB11845","D000077192"
"DB12267","DB11845","D008545"
"DB09073","DB11925","D004938"
"DB15233","DB11845","D001943"
"DB12887","DB11845","D001943"
"DB12147","DB12962","D021441"
"DB08875","DB11845","D001943"
"DB06616","DB12561","D006528"
"DB09073","DB11925","D001749"
"DB12001","DB11870","D010051"
"DB12001","DB11870","D004938"
"DB14568","DB12432","D018281"
"DB14723","DB14935","D001943"
"DB14723","DB15189","D016889"
"DB08912","DB12561","D005910"
"DB06616","DB12561","D010051"
"DB06616","DB12561","D005909"
"DB12001","DB12561","D000077195"
"DB14568","DB12561","D005910"
"DB08916","DB12561","D004938"
"DB08899","DB12561","D016889"
"DB14723","DB06309","D001943"
"DB14723","DB11743","D016889"
"DB14723","DB11743","D015179"
"DB14723","DB11743","D004938"
"DB14723","DB11794","D006528"
"DB12267","DB11743","D016889"
"DB12267","DB14935","D002289"
"DB12267","DB14935","D000077192"
"DB12267","DB12318","D016889"
"DB06616","DB12561","D001943"
"DB06616","DB12561","D002292"
"DB12141","DB12561","D005910"
"DB14723","DB11743","D008545"
"DB11730","DB14935","D001943"
"DB12267","DB14935","D002294"
"DB12267","DB14935","D001943"
"DB12267","DB14935","D004938"
"DB12267","DB15189","D002294"
"DB12267","DB15189","D008545"
"DB12267","DB15189","D011471"
"DB12267","DB11743","D011471"
"DB12267","DB12962","D001749"
"DB12267","DB11794","D010673"
"DB14723","DB14935","D016889"
"DB14723","DB11743","D021441"
"DB08908","DB12601","D002294"
"DB12001","DB14935","D010051"
"DB12001","DB14935","D000077195"
"DB12001","DB14935","D002294"
"DB12001","DB12561","D016889"
"DB12001","DB14935","D001749"
"DB12141","DB11958","D003110"
"DB11967","DB06309","D008545"
"DB12141","DB11743","D011471"
"DB11689","DB11794","D000098943"
"DB11800","DB12325","D011471"
"DB08828","DB15266","D002292"
"DB01590","DB11794","D000077195"
"DB11967","DB14935","D000077195"
"DB11800","DB11743","D011471"
"DB11967","DB11870","D000077192"
"DB12141","DB12359","D001943"
"DB08828","DB12561","D005910"
"DB08828","DB12561","D005909"
"DB08828","DB12318","D010051"
"DB08828","DB12962","D000077192"
"DB08828","DB15189","D008545"
"DB11800","DB11870","D001943"
"DB01590","DB11794","D006528"
"DB11800","DB11870","D001749"
"DB11967","DB06309","D005909"
"DB01590","DB14935","D004938"
"DB01590","DB14935","D002289"
"DB01590","DB12183","D002294"
"DB01590","DB06309","D004938"
"DB14723","DB12561","D005910"
"DB08912","DB12561","D001749"
"DB11967","DB12561","D005910"
"DB11967","DB12854","D004938"
"DB11730","DB14935","D000077195"
"DB11730","DB14935","D002289"
"DB11730","DB12561","D000077195"
"DB06287","DB12729","D003110"
"DB12147","DB14935","D001749"
"DB12147","DB11870","D010051"
"DB12147","DB14935","D010051"
"DB06287","DB12854","D008545"
"DB12147","DB12325","D001749"
"DB12147","DB12325","D005910"
"DB11967","DB11743","D000077195"
"DB12267","DB11794","D006528"
"DB12147","DB14935","D002289"
"DB12147","DB11870","D016889"
"DB12147","DB14935","D016889"
"DB08908","DB12601","D004938"
"DB08899","DB12601","D011471"
"DB08908","DB12601","D002289"
"DB12147","DB14935","D000077195"
"DB12267","DB15189","D016889"
"DB11901","DB11845","D001943"
"DB08899","DB11845","D011471"
"DB08916","DB11925","D000077195"
"DB08916","DB11925","D001749"
"DB09073","DB11925","D005910"
"DB09073","DB11925","D000077192"
"DB01254","DB11845","D001943"
"DB08908","DB11845","D001943"
"DB14723","DB11743","D000077192"
"DB12147","DB14935","D004938"
"DB14723","DB14935","D002294"
"DB05015","DB11845","D001749"
"DB12147","DB11899","D000077192"
"DB08899","DB11845","D002289"
"DB05015","DB11845","D016889"
"DB14723","DB11743","D010051"
"DB08916","DB12561","D000077195"
"DB14568","DB12021","D001749"
"DB14723","DB11743","D002294"
"DB12267","DB12561","D005910"
"DB14723","DB11743","D002289"
"DB14723","DB11743","D001749"
"DB14723","DB11743","D010673"
"DB14723","DB11743","D001943"
"DB14723","DB11743","C536905"
"DB11730","DB14935","D004938"
"DB08895","DB12561","D016889"
"DB14723","DB11743","D006528"
"DB14723","DB11743","D011471"
"DB14723","DB12561","D005909"
"DB08916","DB12561","D002289"
"DB01254","DB12561","D016889"
"DB01254","DB12561","D000077195"
"DB01254","DB12561","D008545"
"DB04868","DB06061","D001749"
"DB01590","DB12359","D003110"
"DB14723","DB12802","D002289"
"DB11730","DB14935","D002294"
"DB12001","DB12854","D000077195"
"DB14723","DB12802","D016889"
"DB08877","DB15266","D003110"
"DB14723","DB12802","D005909"
"DB08828","DB14935","D000077195"
"DB12141","DB11778","D003110"
"DB11730","DB14935","D010051"
"DB08877","DB12504","D002292"
"DB08828","DB11870","D001943"
"DB08877","DB14765","D002292"
"DB08828","DB14935","D004938"
"DB12001","DB12561","D005910"
"DB14723","DB14935","D021441"
"DB14723","DB12802","D010051"
"DB14723","DB14935","D010051"
"DB14723","DB12802","D021441"
"DB14723","DB14935","D004938"
"DB14723","DB12802","D008545"
"DB11730","DB14935","D000077195"
"DB11967","DB12854","D001943"
"DB14723","DB12802","D004938"
"DB14723","DB14935","D000077195"
"DB14723","DB14935","D001943"
"DB11730","DB12561","D000077195"
"DB11730","DB14935","D016889"
"DB11730","DB12561","D000077192"
"DB14723","DB12802","D002294"
"DB12001","DB15157","D016889"
"DB12001","DB14935","D003110"
"DB14723","DB14935","D002289"
"DB14723","DB12802","D008654"
"DB12001","DB15157","D008545"
"DB14723","DB12561","D005909"
"DB14723","DB12802","D001943"
"DB12001","DB14935","D001943"
"DB12001","DB14935","D016889"
"DB12001","DB12561","D002289"
"DB12001","DB05134","D001749"
"DB11967","DB05465","D008545"
"DB06233","DB12010","D016889"
"DB06233","DB12010","D005910"
"DB12001","DB06486","D005910"
"DB12001","DB05134","D008545"
"DB12001","DB05134","D001943"
"DB07232","DB12010","D001943"
"DB05015","DB06233","D008545"
"DB04868","DB06061","D021441"
"DB04868","DB06061","D001943"
"DB05015","DB06159","D004938"
"DB09074","DB06159","D003110"
"DB09074","DB07101","D000077192"
"DB04868","DB07101","D000077192"
"DB12001","DB12561","D005909"
"DB04868","DB07101","D002289"
"DB08899","DB05465","D000077195"
"DB04868","DB07101","D016889"
"DB04868","DB07101","D010051"
"DB04868","DB07101","D006528"
"DB04868","DB07101","D021441"
"DB04868","DB07101","D015179"
"DB06159","DB15133","D000077192"
"DB06233","DB15133","D010051"
"DB11901","DB06486","D004938"
"DB11901","DB04942","D001943"
"DB11967","DB14935","D003110"
"DB11967","DB14935","D000077192"
"DB11967","DB14935","D005909"
"DB12141","DB12962","D003110"
"DB09073","DB12325","D005910"
"DB11800","DB11870","D006528"
"DB12141","DB11794","D006528"
"DB12141","DB12854","D001749"
"DB12141","DB15393","D003110"
"DB11967","DB06309","D010051"
"DB11967","DB12802","D002289"
"DB11800","DB11845","D016889"
"DB11800","DB11743","D008545"
"DB12130","DB12021","D002289"
"DB01254","DB11743","D010673"
"DB12141","DB11743","D001943"
"DB11967","DB11743","D001943"
"DB12141","DB11832","D005910"
"DB00398","DB12325","D000077192"
"DB09073","DB12325","D002289"
"DB01254","DB11743","D002289"
"DB01254","DB11743","D001749"
"DB01254","DB11743","D018281"
"DB14568","DB12802","D005910"
"DB01254","DB11743","D001943"
"DB01254","DB11743","C536905"
"DB01254","DB11743","D002294"
"DB01254","DB11743","D006528"
"DB01254","DB11743","D010051"
"DB01254","DB11743","D021441"
"DB01254","DB11743","D004938"
"DB08899","DB12601","D002289"
"DB14723","DB14935","D002294"
"DB11967","DB11870","D021441"
"DB11967","DB14935","D001749"
"DB11967","DB14935","D016889"
"DB11967","DB12021","D002289"
"DB11967","DB14935","D011471"
"DB08899","DB12601","D016889"
"DB11967","DB11870","D001943"
"DB14723","DB11794","D008545"
"DB11967","DB11925","D000077192"
"DB11967","DB11925","D002289"
"DB11967","DB14935","D002292"
"DB11967","DB11870","D010673"
"DB11967","DB14935","D005910"
"DB08899","DB12601","D002294"
"DB08899","DB12601","D001943"
"DB14723","DB14935","D005909"
"DB11967","DB14935","D004938"
"DB12001","DB12561","D000077195"
"DB12001","DB14935","D000077192"
"DB14723","DB12802","D005910"
"DB14723","DB12802","D000077192"
"DB11967","DB14935","D002294"
"DB11967","DB14935","D001943"
"DB11967","DB11925","D005910"
"DB11967","DB11870","D006528"
"DB14723","DB14935","D016889"
"DB11967","DB14935","D002289"
"DB08908","DB12601","D000077195"
"DB11967","DB12561","D005909"
"DB08828","DB12729","D016889"
"DB12267","DB12601","D004938"
"DB08828","DB12021","D016889"
"DB12147","DB12021","D016889"
"DB11652","DB12021","D002294"
"DB11963","DB12021","D016889"
"DB11967","DB12802","D001943"
"DB12001","DB12325","D004938"
"DB12130","DB11778","D000077192"
"DB11967","DB11778","D006528"
"DB11967","DB12325","D002289"
"DB11967","DB12325","D001943"
"DB11967","DB12325","D001749"
"DB11967","DB12325","D006528"
"DB12001","DB12325","D021441"
"DB01254","DB12588","D001943"
"DB01254","DB14935","D001943"
"DB01254","DB07101","D000077192"
"DB08895","DB12021","D016889"
"DB08865","DB12021","D002289"
"DB08916","DB12021","D002289"
"DB08899","DB12325","D005909"
"DB11730","DB12802","D004938"
"DB08908","DB12802","D002289"
"DB08877","DB12802","D004938"
"DB11963","DB12021","D010051"
"DB08908","DB12802","D002294"
"DB11967","DB12325","D000077192"
"DB09073","DB12325","D001749"
"DB00398","DB12325","D001749"
"DB00398","DB12325","D018281"
"DB00398","DB12325","D004938"
"DB09073","DB12325","D004938"
"DB12147","DB12325","D001749"
"DB15133","DB12325","D000077192"
"DB08899","DB12325","D005910"
"DB08916","DB14935","D002294"
"DB08916","DB11925","D000077195"
"DB08916","DB11778","D003110"
"DB08916","DB15157","D005910"
"DB08916","DB11870","D001943"
"DB08916","DB12561","D000077195"
"DB11689","DB06061","D002294"
"DB06061","DB14723","D005909"
"DB01254","DB07101","D010051"
"DB01254","DB07101","D006528"
"DB01254","DB14935","D021441"
"DB08916","DB11899","D002294"
"DB08916","DB11845","D001749"
"DB08916","DB11832","D005910"
"DB01254","DB07101","D016889"
"DB08895","DB12802","D005910"
"DB14723","DB12802","D003110"
"DB01254","DB12021","D010051"
"DB08895","DB11870","D018268"
"DB12001","DB12802","D004938"
"DB14723","DB12802","D005910"
"DB11581","DB11870","D001943"
"DB08895","DB11870","D006528"
"DB08895","DB11870","D016889"
"DB08895","DB11870","D004938"
"DB08895","DB11870","D005910"
"DB14723","DB12802","D008545"
"DB08895","DB11870","D000098943"
"DB08895","DB11870","D001943"
"DB09073","DB12325","D000077195"
"DB01254","DB12021","D008545"
"DB00398","DB12325","D000077195"
"DB14568","DB12021","D004938"
"DB08899","DB12021","D000077195"
"DB14723","DB12802","D021441"
"DB14723","DB12802","D001943"
"DB01254","DB14935","D016889"
"DB11800","DB12504","D002292"
"DB08895","DB11870","D002289"
"DB08895","DB11870","D000077195"
"DB08908","DB11870","D002289"
"DB08912","DB11870","D004938"
"DB08877","DB11870","D001943"
"DB08908","DB11870","D004938"
"DB01254","DB14935","D000077192"
"DB14723","DB12802","D001749"
"DB01254","DB11743","D000077192"
"DB08916","DB12325","D000077192"
"DB08895","DB11870","D011471"
"DB01259","DB11870","D016889"
"DB14723","DB12802","D010051"
"DB08912","DB12802","D008545"
"DB14723","DB12802","D016889"
"DB08899","DB12021","D008545"
"DB14723","DB12802","D000077192"
"DB08908","DB12021","D001943"
"DB11963","DB11778","D010051"
"DB08899","DB12021","D002294"
"DB12001","DB12021","D000077195"
"DB11963","DB12021","D001943"
"DB08912","DB11778","D000077192"
"DB08899","DB12021","D004938"
"DB01254","DB11778","D010051"
"DB08875","DB11778","D001943"
"DB11901","DB12021","D001943"
"DB08895","DB11778","D008545"
"DB05294","DB11778","D021441"
"DB05015","DB11778","D003110"
"DB11942","DB12021","D004938"
"DB14723","DB12021","D016889"
"DB09073","DB12325","D008545"
"DB11652","DB12021","D004938"
"DB05015","DB12021","D002294"
"DB14723","DB12802","D000077195"
"DB15133","DB12021","D000077192"
"DB14568","DB12802","D005909"
"DB12147","DB12021","D002294"
"DB08875","DB12021","D010673"
"DB08865","DB12021","D000077192"
"DB08912","DB12021","D001749"
"DB12130","DB12021","D002294"
"DB14723","DB12021","D005910"
"DB14723","DB12021","D008654"
"DB01254","DB11794","D006528"
"DB11901","DB12021","D011471"
"DB08875","DB12021","D001943"
"DB11652","DB12021","D016889"
"DB05015","DB12021","D016889"
"DB11581","DB11778","D001943"
"DB05015","DB12021","D004938"
"DB01254","DB07101","D018190"
"DB08899","DB04960","D000077195"
"DB08916","DB12561","D005910"
"DB08916","DB14935","D005909"
"DB08916","DB12561","D005909"
"DB14568","DB12021","D005910"
"DB08899","DB12021","D005909"
"DB05015","DB12021","D002289"
"DB12001","DB12021","D002289"
"DB05015","DB12021","D000077195"
"DB08899","DB12021","D016889"
"DB05015","DB12021","D000077192"
"DB11967","DB12021","D001749"
"DB08916","DB12561","D004938"
"DB08916","DB11899","D002289"
"DB08916","DB14935","D001749"
"DB08916","DB11870","D001749"
"DB11942","DB12021","D016889"
"DB08916","DB11925","D000077192"
"DB08916","DB11870","D000077192"
"DB15035","DB12021","D021441"
"DB11800","DB12504","D000077192"
"DB11963","DB11870","D002294"
"DB08916","DB14935","D002289"
"DB11963","DB11743","D002294"
"DB11963","DB11743","D001943"
"DB01254","DB12318","D008545"
"DB06616","DB12318","D005910"
"DB11963","DB11870","D021441"
"DB08916","DB14935","D004938"
"DB11967","DB14935","D010051"
"DB08916","DB11845","D000077192"
"DB12267","DB15189","D001749"
"DB12267","DB15189","D002289"
"DB12267","DB15189","D000077192"
"DB12267","DB14935","D016889"
"DB11967","DB11870","D001749"
"DB11730","DB06309","D005910"
"DB11730","DB14935","D010051"
"DB11730","DB14935","D001749"
"DB11730","DB14935","D004938"
"DB11730","DB14935","D000077192"
"DB11730","DB14935","D001943"
"DB11730","DB12561","D002289"
"DB08916","DB11925","D004938"
"DB08916","DB14935","D000077192"
"DB01254","DB06061","D021441"
"DB08875","DB06159","D004938"
"DB06061","DB08875","D001943"
"DB01254","DB07101","D021441"
"DB08916","DB07101","D021441"
"DB12267","DB04960","D013964"
"DB01254","DB06159","D004938"
"DB11963","DB07101","D021441"
"DB11963","DB07101","D000077192"
"DB11963","DB06233","D008545"
"DB08916","DB14935","D000077195"
"DB08916","DB11845","D000077195"
"DB01254","DB07101","D015179"
"DB08916","DB07101","D000077192"
"DB14723","DB04960","D010673"
"DB08865","DB12021","D021441"
"DB08912","DB04960","D010673"
"DB12267","DB04960","D010673"
"DB08875","DB12432","D001749"
"DB08916","DB14935","D001943"
"DB08875","DB11794","D006528"
"DB01254","DB11743","D015179"
"DB01254","DB11743","D008545"
"DB01254","DB12183","D001749"
"DB01254","DB14935","D004938"
"DB01254","DB14935","D002289"
"DB11942","DB11870","D016889"
"DB08912","DB11870","D001943"
"DB11942","DB11870","D002289"
"DB08908","DB11870","D002294"
"DB11800","DB12504","D005910"
"DB11800","DB12504","D001749"
"DB08875","DB12588","D001943"
"DB08875","DB12854","D011471"
"DB08875","DB11794","D000077195"
"DB08916","DB14935","D016889"
"DB01254","DB11743","D016889"
"DB08875","DB12432","D018281"
"DB08875","DB12432","D005910"
"DB08916","DB15157","D005909"
"DB05015","DB11870","D002289"
"DB14568","DB11870","D005910"
"DB05015","DB11870","D016889"
"DB08916","DB15157","D000077192"
"DB08916","DB11870","D002289"
"DB08916","DB11832","D005909"
"DB08916","DB11925","D001749"
"DB08875","DB12432","D011471"
"DB08916","DB11870","D016889"
"DB08916","DB11925","D016889"
"DB08916","DB11870","D004938"
"DB08916","DB11778","D000077192"
"DB08916","DB14935","D006528"
"DB08916","DB14935","D005910"
"DB08875","DB12432","D000077195"
"DB09074","DB06159","D004938"
"DB04868","DB06159","D004938"
"DB06061","DB11967","D008545"
"DB06061","DB14723","D008654"
"DB15233","DB06233","D008545"
"DB12874","DB00297","D000077192"
"DB08899","DB12874","D016889"
"DB08908","DB12874","D009373"
"DB09073","DB06061","D004938"
"DB15233","DB06233","D009373"
"DB04868","DB12874","D016889"
"DB14723","DB12874","D016889"
"DB12874","DB00297","D008545"
"DB11652","DB13061","D001749"
"DB07101","DB09073","D015470"
"DB07101","DB09073","D002289"
"DB11967","DB07101","D006528"
"DB08899","DB04942","D001943"
"DB08899","DB07101","D001749"
"DB08899","DB07101","D021441"
"DB08899","DB07232","D002294"
"DB09073","DB12742","D002292"
"DB08899","DB07101","D011471"
"DB09073","DB12742","D008654"
"DB08912","DB12742","D018190"
"DB08912","DB12742","D008545"
"DB06233","DB06137","D003110"
"DB11652","DB13061","D016889"
"DB08877","DB13061","D004938"
"DB09074","DB12742","D004938"
"DB04868","DB12874","D001749"
"DB09074","DB12742","D010051"
"DB11689","DB06061","D000098943"
"DB11689","DB06061","D008654"
"DB05465","DB11581","D000077192"
"DB08899","DB07232","D001943"
"DB09073","DB12742","D000077192"
"DB09073","DB12742","D005909"
"DB08899","DB05134","D001943"
"DB08899","DB05134","D016889"
"DB06061","DB08899","D011471"
"DB08899","DB06159","D004938"
"DB14723","DB11925","D001943"
"DB08899","DB13061","D010673"
"DB06061","DB08899","D016889"
"DB06233","DB11689","D000098943"
"DB08899","DB12874","D002292"
"DB12001","DB06233","D005909"
"DB06061","DB12001","D000077195"
"DB12001","DB07101","D000077192"
"DB08895","DB06061","D000098943"
"DB12001","DB07101","D015470"
"DB12001","DB07101","D003110"
"DB08899","DB05134","D008545"
"DB00398","DB07101","D000077192"
"DB12001","DB07101","D018281"
"DB06061","DB12141","D001943"
"DB09073","DB06061","D000077192"
"DB06061","DB11963","D001943"
"DB01254","DB06061","D016889"
"DB05294","DB06061","D008545"
"DB01254","DB06061","D008545"
"DB08895","DB06061","D008545"
"DB04868","DB06061","D008545"
"DB00398","DB07101","D004938"
"DB09073","DB06061","D008545"
"DB08895","DB06061","D003110"
"DB07101","DB09073","D000077195"
"DB04868","DB06061","D002294"
"DB00398","DB07101","D008545"
"DB12001","DB07101","D001749"
"DB12001","DB07101","D004938"
"DB12001","DB12874","D000077195"
"DB08899","DB12874","D002289"
"DB12874","DB00762","D011471"
"DB15233","DB07101","D000077192"
"DB12874","DB00762","D001943"
"DB15233","DB07101","D009373"
"DB15233","DB07101","D002289"
"DB12001","DB12874","D002289"
"DB08895","DB06061","D016889"
"DB12001","DB06233","D008545"
"DB08895","DB06061","D018190"
"DB12001","DB07101","D002289"
"DB08895","DB13930","D001943"
"DB12001","DB04960","D001749"
"DB12001","DB07101","D005909"
"DB12001","DB07101","D021441"
"DB12001","DB04960","D000077195"
"DB12001","DB04960","D002289"
"DB06061","DB14723","D008545"
"DB09073","DB06061","D008654"
"DB08908","DB12874","D002292"
"DB12267","DB13061","D010051"
"DB11942","DB13061","D010051"
"DB08865","DB13061","D000077192"
"DB07101","DB09073","D018281"
"DB07101","DB09073","D000077192"
"DB07101","DB09073","D021441"
"DB11952","DB06233","D011471"
"DB08899","DB07101","D000077192"
"DB07101","DB09073","D000077195"
"DB07101","DB09073","D001749"
"DB07101","DB09073","D016889"
"DB07101","DB09073","D015179"
"DB08877","DB13061","D003110"
"DB14723","DB13061","D005910"
"DB01259","DB07101","D010051"
"DB11967","DB07101","D005909"
"DB07101","DB09073","D006528"
"DB08912","DB07101","D005910"
"DB09074","DB07101","D000077192"
"DB12130","DB07101","D000077192"
"DB11689","DB06061","D001749"
"DB11689","DB06061","D010673"
"DB09073","DB06061","D012509"
"DB07101","DB09073","D000077192"
"DB01259","DB07232","D016889"
"DB07101","DB09073","D016889"
"DB08908","DB07101","D000077192"
"DB11952","DB06233","D001749"
"DB12001","DB07101","D000077192"
"DB12001","DB07101","D002289"
"DB12001","DB07101","D021441"
"DB08877","DB07232","D004938"
"DB12001","DB07101","D000077195"
"DB08912","DB07101","D008545"
"DB07101","DB09073","D001749"
"DB08912","DB07101","D002289"
"DB11689","DB06061","D005909"
"DB09073","DB11794","D008545"
